id,matiere_id,matiere_nom,enseignant_id,enseignant_nom,niveau,duree,annee_scolaire
"3359","36","Sciences Physiques Technique 4","17","Ndeye Diallo","Technique","55","2024-2025"
"3360","167","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","90","2024-2025"
"3361","232","Sciences Naturelles Primaire 24","11","Binta Thiam","Primaire","90","2024-2025"
"3362","7","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","90","2024-2025"
"3363","169","Mathématiques Technique 17","8","Aminata Sarr","Technique","55","2024-2025"
"3364","53","Informatique Collège 6","2","Yacine Diouf","Collège","45","2024-2025"
"3365","183","Arts Collège 19","5","Babacar Cisse","Collège","45","2024-2025"
"3366","204","Histoire-Géographie Lycée 21","12","Seynabou Ba","Lycée","90","2024-2025"
"3367","116","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","55","2024-2025"
"3368","250","Sciences Naturelles Primaire 26","11","Binta Thiam","Primaire","55","2024-2025"
"3369","159","Histoire-Géographie Collège 16","12","Seynabou Ba","Collège","45","2024-2025"
"3370","141","Éducation Physique Lycée 15","4","Alioune Diouf","Lycée","90","2024-2025"
"3371","65","Sciences Naturelles Technique 7","11","Binta Thiam","Technique","90","2024-2025"
"3372","45","Informatique Primaire 5","2","Yacine Diouf","Primaire","55","2024-2025"
"3373","235","Arts Lycée 24","5","Babacar Cisse","Lycée","55","2024-2025"
"3374","98","Arabe Primaire 10","1","Amadou Mbaye","Primaire","90","2024-2025"
"3375","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","45","2024-2025"
"3376","23","Histoire-Géographie Primaire 3","12","Seynabou Ba","Primaire","90","2024-2025"
"3377","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","90","2024-2025"
"3378","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","90","2024-2025"
"3379","167","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","90","2024-2025"
"3380","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"3381","193","Mathématiques Collège 20","8","Aminata Sarr","Collège","90","2024-2025"
"3382","60","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","45","2024-2025"
"3383","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","90","2024-2025"
"3384","123","Anglais Primaire 13","10","Modou Kane","Primaire","90","2024-2025"
"3385","106","Français Collège 11","3","Modou Mbaye","Collège","45","2024-2025"
"3386","234","Sciences Naturelles Technique 24","11","Binta Thiam","Technique","90","2024-2025"
"3387","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","45","2024-2025"
"3388","92","Sciences Physiques Collège 10","17","Ndeye Diallo","Collège","55","2024-2025"
"3389","198","Informatique Lycée 20","2","Yacine Diouf","Lycée","55","2024-2025"
"3390","229","Sciences Naturelles Lycée 23","11","Binta Thiam","Lycée","55","2024-2025"
"3391","53","Informatique Collège 6","2","Yacine Diouf","Collège","90","2024-2025"
"3392","188","Histoire-Géographie Lycée 19","12","Seynabou Ba","Lycée","55","2024-2025"
"3393","228","Histoire-Géographie Collège 23","12","Seynabou Ba","Collège","55","2024-2025"
"3394","188","Histoire-Géographie Lycée 19","12","Seynabou Ba","Lycée","90","2024-2025"
"3395","148","Arts Lycée 15","5","Babacar Cisse","Lycée","45","2024-2025"
"3396","31","Arts Primaire 4","5","Babacar Cisse","Primaire","55","2024-2025"
"3397","6","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","90","2024-2025"
"3398","56","Informatique Technique 6","2","Yacine Diouf","Technique","55","2024-2025"
"3399","238","Informatique Primaire 24","2","Yacine Diouf","Primaire","90","2024-2025"
"3400","184","Arabe Technique 19","1","Amadou Mbaye","Technique","90","2024-2025"
"3401","100","Histoire-Géographie Technique 11","12","Seynabou Ba","Technique","90","2024-2025"
"3402","44","Éducation Physique Technique 5","4","Alioune Diouf","Technique","45","2024-2025"
"3403","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","45","2024-2025"
"3404","214","Sciences Physiques Collège 22","17","Ndeye Diallo","Collège","90","2024-2025"
"3405","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","45","2024-2025"
"3406","17","Informatique Technique 2","2","Yacine Diouf","Technique","90","2024-2025"
"3407","97","Sciences Naturelles Primaire 10","11","Binta Thiam","Primaire","55","2024-2025"
"3408","54","Sciences Physiques Lycée 6","17","Ndeye Diallo","Lycée","45","2024-2025"
"3409","57","Arabe Primaire 6","1","Amadou Mbaye","Primaire","45","2024-2025"
"3410","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","55","2024-2025"
"3411","56","Informatique Technique 6","2","Yacine Diouf","Technique","90","2024-2025"
"3412","139","Français Technique 14","3","Modou Mbaye","Technique","55","2024-2025"
"3413","60","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","45","2024-2025"
"3414","174","Français Primaire 18","3","Modou Mbaye","Primaire","55","2024-2025"
"3415","168","Français Primaire 17","3","Modou Mbaye","Primaire","90","2024-2025"
"3416","208","Informatique Collège 21","2","Yacine Diouf","Collège","55","2024-2025"
"3417","209","Arts Primaire 21","5","Babacar Cisse","Primaire","45","2024-2025"
"3418","74","Français Technique 8","3","Modou Mbaye","Technique","55","2024-2025"
"3419","173","Éducation Physique Technique 18","4","Alioune Diouf","Technique","90","2024-2025"
"3420","173","Éducation Physique Technique 18","4","Alioune Diouf","Technique","90","2024-2025"
"3421","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","90","2024-2025"
"3422","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","45","2024-2025"
"3423","71","Anglais Collège 8","10","Modou Kane","Collège","55","2024-2025"
"3424","22","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","90","2024-2025"
"3425","186","Français Technique 19","3","Modou Mbaye","Technique","90","2024-2025"
"3426","97","Sciences Naturelles Primaire 10","11","Binta Thiam","Primaire","90","2024-2025"
"3427","152","Arts Technique 16","5","Babacar Cisse","Technique","55","2024-2025"
"3428","66","Histoire-Géographie Technique 7","12","Seynabou Ba","Technique","90","2024-2025"
"3429","238","Informatique Primaire 24","2","Yacine Diouf","Primaire","45","2024-2025"
"3430","69","Sciences Naturelles Collège 7","11","Binta Thiam","Collège","90","2024-2025"
"3431","101","Sciences Physiques Primaire 11","17","Ndeye Diallo","Primaire","55","2024-2025"
"3432","75","Éducation Physique Lycée 8","4","Alioune Diouf","Lycée","45","2024-2025"
"3433","129","Sciences Physiques Collège 13","17","Ndeye Diallo","Collège","45","2024-2025"
"3434","156","Sciences Naturelles Collège 16","11","Binta Thiam","Collège","55","2024-2025"
"3435","162","Français Primaire 17","3","Modou Mbaye","Primaire","55","2024-2025"
"3436","72","Informatique Collège 8","2","Yacine Diouf","Collège","55","2024-2025"
"3437","205","Français Collège 21","3","Modou Mbaye","Collège","90","2024-2025"
"3438","138","Sciences Physiques Collège 14","17","Ndeye Diallo","Collège","55","2024-2025"
"3439","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","90","2024-2025"
"3440","65","Sciences Naturelles Technique 7","11","Binta Thiam","Technique","90","2024-2025"
"3441","236","Arts Collège 24","5","Babacar Cisse","Collège","55","2024-2025"
"3442","53","Informatique Collège 6","2","Yacine Diouf","Collège","90","2024-2025"
"3443","215","Informatique Lycée 22","2","Yacine Diouf","Lycée","45","2024-2025"
"3444","135","Sciences Naturelles Primaire 14","11","Binta Thiam","Primaire","45","2024-2025"
"3445","137","Sciences Physiques Primaire 14","17","Ndeye Diallo","Primaire","90","2024-2025"
"3446","140","Sciences Naturelles Lycée 15","11","Binta Thiam","Lycée","45","2024-2025"
"3447","100","Histoire-Géographie Technique 11","12","Seynabou Ba","Technique","55","2024-2025"
"3448","230","Sciences Naturelles Lycée 24","11","Binta Thiam","Lycée","90","2024-2025"
"3449","93","Éducation Physique Primaire 10","4","Alioune Diouf","Primaire","90","2024-2025"
"3450","16","Informatique Lycée 2","2","Yacine Diouf","Lycée","90","2024-2025"
"3451","74","Français Technique 8","3","Modou Mbaye","Technique","90","2024-2025"
"3452","38","Informatique Primaire 4","2","Yacine Diouf","Primaire","45","2024-2025"
"3453","187","Arts Lycée 19","5","Babacar Cisse","Lycée","45","2024-2025"
"3454","134","Anglais Lycée 14","10","Modou Kane","Lycée","90","2024-2025"
"3455","158","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","45","2024-2025"
"3456","204","Histoire-Géographie Lycée 21","12","Seynabou Ba","Lycée","55","2024-2025"
"3457","135","Sciences Naturelles Primaire 14","11","Binta Thiam","Primaire","90","2024-2025"
"3458","230","Sciences Naturelles Lycée 24","11","Binta Thiam","Lycée","90","2024-2025"
"3459","157","Anglais Primaire 16","10","Modou Kane","Primaire","90","2024-2025"
"3460","240","Anglais Primaire 25","10","Modou Kane","Primaire","55","2024-2025"
"3461","183","Arts Collège 19","5","Babacar Cisse","Collège","55","2024-2025"
"3462","177","Anglais Primaire 18","10","Modou Kane","Primaire","55","2024-2025"
"3463","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","55","2024-2025"
"3464","243","Histoire-Géographie Primaire 25","12","Seynabou Ba","Primaire","55","2024-2025"
"3465","169","Mathématiques Technique 17","8","Aminata Sarr","Technique","90","2024-2025"
"3466","28","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","45","2024-2025"
"3467","3","Informatique Primaire 1","2","Yacine Diouf","Primaire","45","2024-2025"
"3468","152","Arts Technique 16","5","Babacar Cisse","Technique","55","2024-2025"
"3469","177","Anglais Primaire 18","10","Modou Kane","Primaire","90","2024-2025"
"3470","95","Mathématiques Collège 10","8","Aminata Sarr","Collège","45","2024-2025"
"3471","28","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","45","2024-2025"
"3472","73","Histoire-Géographie Lycée 8","12","Seynabou Ba","Lycée","55","2024-2025"
"3473","6","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","45","2024-2025"
"3474","128","Arabe Collège 13","1","Amadou Mbaye","Collège","90","2024-2025"
"3475","104","Mathématiques Lycée 11","8","Aminata Sarr","Lycée","90","2024-2025"
"3476","51","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","45","2024-2025"
"3477","123","Anglais Primaire 13","10","Modou Kane","Primaire","45","2024-2025"
"3478","145","Arts Technique 15","5","Babacar Cisse","Technique","90","2024-2025"
"3479","235","Arts Lycée 24","5","Babacar Cisse","Lycée","90","2024-2025"
"3480","132","Sciences Physiques Lycée 14","17","Ndeye Diallo","Lycée","45","2024-2025"
"3481","84","Éducation Physique Collège 9","4","Alioune Diouf","Collège","90","2024-2025"
"3482","5","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","55","2024-2025"
"3483","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","90","2024-2025"
"3484","247","Anglais Collège 25","10","Modou Kane","Collège","45","2024-2025"
"3485","213","Anglais Technique 22","10","Modou Kane","Technique","55","2024-2025"
"3486","26","Arts Technique 3","5","Babacar Cisse","Technique","45","2024-2025"
"3487","166","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","55","2024-2025"
"3488","178","Anglais Lycée 18","10","Modou Kane","Lycée","90","2024-2025"
"3489","123","Anglais Primaire 13","10","Modou Kane","Primaire","90","2024-2025"
"3490","148","Arts Lycée 15","5","Babacar Cisse","Lycée","90","2024-2025"
"3491","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","90","2024-2025"
"3492","12","Sciences Naturelles Technique 2","11","Binta Thiam","Technique","90","2024-2025"
"3493","226","Mathématiques Technique 23","8","Aminata Sarr","Technique","45","2024-2025"
"3494","67","Arabe Collège 7","1","Amadou Mbaye","Collège","90","2024-2025"
"3495","247","Anglais Collège 25","10","Modou Kane","Collège","55","2024-2025"
"3496","163","Arts Lycée 17","5","Babacar Cisse","Lycée","45","2024-2025"
"3497","159","Histoire-Géographie Collège 16","12","Seynabou Ba","Collège","90","2024-2025"
"3498","187","Arts Lycée 19","5","Babacar Cisse","Lycée","55","2024-2025"
"3499","127","Mathématiques Collège 13","8","Aminata Sarr","Collège","45","2024-2025"
"3500","76","Mathématiques Technique 8","8","Aminata Sarr","Technique","55","2024-2025"
"3501","155","Arts Primaire 16","5","Babacar Cisse","Primaire","90","2024-2025"
"3502","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","55","2024-2025"
"3503","102","Anglais Technique 11","10","Modou Kane","Technique","90","2024-2025"
"3504","46","Sciences Physiques Lycée 5","17","Ndeye Diallo","Lycée","55","2024-2025"
"3505","11","Français Lycée 2","3","Modou Mbaye","Lycée","45","2024-2025"
"3506","165","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","90","2024-2025"
"3507","153","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","45","2024-2025"
"3508","79","Arabe Lycée 8","1","Amadou Mbaye","Lycée","90","2024-2025"
"3509","157","Anglais Primaire 16","10","Modou Kane","Primaire","55","2024-2025"
"3510","244","Arabe Technique 25","1","Amadou Mbaye","Technique","90","2024-2025"
"3511","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"3512","98","Arabe Primaire 10","1","Amadou Mbaye","Primaire","45","2024-2025"
"3513","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","45","2024-2025"
"3514","12","Sciences Naturelles Technique 2","11","Binta Thiam","Technique","90","2024-2025"
"3515","186","Français Technique 19","3","Modou Mbaye","Technique","55","2024-2025"
"3516","2","Français Collège 1","3","Modou Mbaye","Collège","90","2024-2025"
"3517","43","Sciences Physiques Collège 5","17","Ndeye Diallo","Collège","90","2024-2025"
"3518","186","Français Technique 19","3","Modou Mbaye","Technique","90","2024-2025"
"3519","234","Sciences Naturelles Technique 24","11","Binta Thiam","Technique","55","2024-2025"
"3520","119","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","45","2024-2025"
"3521","248","Anglais Technique 25","10","Modou Kane","Technique","90","2024-2025"
"3522","161","Arts Primaire 17","5","Babacar Cisse","Primaire","90","2024-2025"
"3523","41","Sciences Naturelles Technique 5","11","Binta Thiam","Technique","55","2024-2025"
"3524","156","Sciences Naturelles Collège 16","11","Binta Thiam","Collège","55","2024-2025"
"3525","197","Arts Technique 20","5","Babacar Cisse","Technique","90","2024-2025"
"3526","30","Informatique Primaire 4","2","Yacine Diouf","Primaire","45","2024-2025"
"3527","28","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","55","2024-2025"
"3528","55","Mathématiques Primaire 6","8","Aminata Sarr","Primaire","55","2024-2025"
"3529","116","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","90","2024-2025"
"3530","235","Arts Lycée 24","5","Babacar Cisse","Lycée","55","2024-2025"
"3531","42","Arabe Collège 5","1","Amadou Mbaye","Collège","55","2024-2025"
"3532","209","Arts Primaire 21","5","Babacar Cisse","Primaire","90","2024-2025"
"3533","127","Mathématiques Collège 13","8","Aminata Sarr","Collège","55","2024-2025"
"3534","27","Histoire-Géographie Lycée 3","12","Seynabou Ba","Lycée","45","2024-2025"
"3535","30","Informatique Primaire 4","2","Yacine Diouf","Primaire","90","2024-2025"
"3536","23","Histoire-Géographie Primaire 3","12","Seynabou Ba","Primaire","55","2024-2025"
"3537","209","Arts Primaire 21","5","Babacar Cisse","Primaire","55","2024-2025"
"3538","215","Informatique Lycée 22","2","Yacine Diouf","Lycée","45","2024-2025"
"3539","189","Informatique Primaire 19","2","Yacine Diouf","Primaire","55","2024-2025"
"3540","126","Sciences Naturelles Lycée 13","11","Binta Thiam","Lycée","90","2024-2025"
"3541","161","Arts Primaire 17","5","Babacar Cisse","Primaire","90","2024-2025"
"3542","99","Informatique Primaire 10","2","Yacine Diouf","Primaire","45","2024-2025"
"3543","11","Français Lycée 2","3","Modou Mbaye","Lycée","45","2024-2025"
"3544","172","Mathématiques Collège 18","8","Aminata Sarr","Collège","90","2024-2025"
"3545","67","Arabe Collège 7","1","Amadou Mbaye","Collège","45","2024-2025"
"3546","156","Sciences Naturelles Collège 16","11","Binta Thiam","Collège","55","2024-2025"
"3547","229","Sciences Naturelles Lycée 23","11","Binta Thiam","Lycée","90","2024-2025"
"3548","76","Mathématiques Technique 8","8","Aminata Sarr","Technique","55","2024-2025"
"3549","6","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","55","2024-2025"
"3550","80","Arabe Primaire 9","1","Amadou Mbaye","Primaire","90","2024-2025"
"3551","27","Histoire-Géographie Lycée 3","12","Seynabou Ba","Lycée","45","2024-2025"
